,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot,en_frailty_allprot
0,0.0907139253948305,0.09116493703503642,0.08165439302262675,0.08899737116187151,0.10995537151717821,0.09909182195011082,0.06736580713436982,0.10304009836351646,0.08081859286486215,0.09027771976229518,0.09066473104931866,0.08524896124571812,0.08646191995476527,0.1012257458142657,0.08840156498440328,0.09247664843093589,0.09346974224404386,0.08875717067104445,0.09921900547591243,0.08542693333382764,0.09422594894400205,0.10038291682600055,0.08273154719605064,0.08327168090487591,0.09680646963834341,0.10360484615465569,0.09425152108103863,0.10091141899973996,0.08580862827555638,0.09267783769550418,0.09742992667562461,0.0889836588032249,0.09922641745149571,0.07820483238981825,0.09346609321947633,0.08326412387957217,0.09766881104937082,0.0946947894151175,0.09206057319892137,0.0765354329745388,0.09886462145639148,0.09227351288791355,0.10628195504289394,0.0893315364429649,0.09116378276537974,0.09016678002174913,0.10080797975743735,0.09692307397979855,0.08463159932926848,0.09477188655585103,0.08334554310038353,0.09324673532270611,0.0941311574310568,0.11281063073820788,0.08236155796383583,0.07618345577630775,0.09203505730694375,0.09799630508669666,0.09887258498816956,0.07597891177355172,0.08994358475712139,0.10493878819556449,0.10397647218579568,0.08542545848931954,0.10591310735648131,0.10237779419477923,0.09822917918327505,0.09406100781103013,0.08719895617195056,0.09065077205848168,0.0903187770487322,0.08443309305769084,0.08900628384483461,0.09118221290111722,0.09694479220618846,0.08579122652360069,0.08648003012522018,0.10206305431065184,0.088136760816506,0.08881388026633483,0.08222736128684291,0.10502986448550436,0.09115659954200069,0.10548834867107681,0.10209042621235356,0.07868597842508057,0.0747825382361018,0.07660706710485476,0.09632842687794421,0.09538658940319783,0.09312554990151761,0.10039208034760216,0.10823845240389651,0.08855331898882038,0.08149366851122136,0.08861550213670097,0.08724073630017351,0.08425343420601117,0.09628405827868111,0.10464913881592436
1,0.20662585158289068,0.20788601391787564,0.21102645651376584,0.19962544553279377,0.18933462833477888,0.2086394820732704,0.19432160649831692,0.1967037998530063,0.19023783166167996,0.18560474490431594,0.1808414106115608,0.19641092289671455,0.1838569714379577,0.2233686754502301,0.18060573739105396,0.18718822634908472,0.19914020105870922,0.20960799096437155,0.2124235012838179,0.20052635228987264,0.20404662588174152,0.19748353378193706,0.20303388343221396,0.20175021287065173,0.19720023606590745,0.18466090446483774,0.1992470758245823,0.2018598279673121,0.204598060063515,0.19333539882955103,0.17944427253573378,0.20594049724233604,0.18884501733021114,0.1942938512024342,0.1934985970740672,0.1941455466437267,0.19501978959912492,0.18830041097042768,0.2023739260997081,0.1949842315777448,0.19697356889928175,0.19882597123415105,0.19246636130844985,0.19702568844798762,0.18659244126152588,0.19450776878073678,0.20871743861028558,0.18775274563743866,0.18937568958862905,0.17527707258213931,0.1941985018028171,0.17851547597918688,0.2138028893170053,0.20258069206517448,0.18985045622553648,0.1901404410979775,0.20898545069119595,0.1987181133386408,0.19769940627333613,0.19128016591166286,0.20835798800246882,0.20774909018578713,0.19786966217173685,0.2000319847505379,0.19564744737810774,0.1983209813154173,0.19856201841808038,0.18102382525837474,0.19517957415760429,0.1895712568304488,0.1798396595346631,0.19510475372864283,0.2110883657551531,0.2028169401260061,0.18960509945813145,0.20391504667206017,0.20744172297509378,0.18671351427206948,0.16189994407106892,0.18179483858167708,0.20781345741270157,0.18863430567753386,0.19207203099149903,0.18014614823990122,0.197285146456508,0.21701596342946305,0.18956078307242896,0.19806464540392238,0.20389666423876707,0.21002174115972477,0.20099835661224436,0.18325594486589003,0.20451703275406624,0.2072568397401688,0.20909981395853824,0.18149897796044073,0.19435710391828226,0.1854233445529117,0.19666048454875545,0.19231056687554565
2,0.10914380436811989,0.08437114305160834,0.086954965411938,0.10473404094501498,0.10026278001480221,0.08599718035419016,0.1045126805228105,0.08431575569642835,0.10196133549718514,0.100935878913293,0.0814151227113758,0.10784470997925816,0.10014021601853151,0.09171440674018837,0.08746207417504503,0.10228720205889263,0.09412799931975432,0.07631102088468564,0.09947202441759978,0.09131530157453313,0.09038810539667635,0.11885607678563212,0.09493337210007538,0.08605086971368921,0.10641037547704774,0.09324688898321458,0.1066742069972802,0.0990153051620665,0.10447302932914096,0.09792057302979364,0.09231751002613714,0.11083772349416157,0.09499179703888654,0.08913451659648844,0.10729133687934514,0.11044239171939442,0.0877451669009079,0.09064767145010857,0.09211112281729775,0.10554011607671253,0.09962770669202664,0.09835932121166589,0.11228878357802322,0.09688619803154816,0.09822738788509772,0.08267215000695634,0.09540241326673686,0.10074875076187675,0.0780384145592645,0.09861330175784852,0.07690416904757973,0.10757443835174227,0.08054789641111335,0.10771873295907425,0.0959685913450943,0.09906104520775388,0.09748012603131831,0.10635979195877497,0.09720203771024999,0.09558045518630269,0.10321322423625424,0.0909433872443109,0.10835703330206634,0.09742330282015883,0.1095229966886907,0.10642737293503858,0.08891334555045502,0.10459660128747364,0.10329315342591733,0.09433698150990036,0.10015602794990522,0.09549091309575058,0.11789381048695788,0.08600757323441385,0.10231634674191664,0.12332213322363003,0.08717213351698247,0.08390666047723533,0.08745610319100186,0.10569656748348508,0.1124895886507025,0.11155233088729219,0.1074404496677746,0.09892658949505977,0.0845318901785619,0.0899773709379862,0.08922336994768057,0.10654134448412092,0.09359616397313639,0.08318653731223732,0.08755602204928509,0.08644756569084772,0.12744604981207797,0.09587679101437227,0.07326444557828937,0.09886447368032286,0.09515308963024383,0.10489441855106531,0.09838390716469787,0.10414386802442197
3,0.09101958770382067,0.09465944318570585,0.09779985566775558,0.08705176602550047,0.09183269736385949,0.09872538215843002,0.0971501784785356,0.09137460794889937,0.1016028580301522,0.09247525999055933,0.09783107528579284,0.08980396494219575,0.10910773386471971,0.10001121934821704,0.11175859875731829,0.09973494970332208,0.0835874670281262,0.10381838565285086,0.09209929565766403,0.0973654654460409,0.10371003210763702,0.09420313397774857,0.09832593829966384,0.09017792857912836,0.10523781886921836,0.10408767489325807,0.09729327278018116,0.10885071088529073,0.09024251528563021,0.10635329202968043,0.09847708643906586,0.09174330822371055,0.1007020560868417,0.09222889893970912,0.09398502314163766,0.09224646885715575,0.10004080532231055,0.09548763206221908,0.10371423246867591,0.09571074993008728,0.09935275093293652,0.10086720865989071,0.10771454574803367,0.11101287164219167,0.11031909459751073,0.0918202567585468,0.09907700598869251,0.09264753328140504,0.10264855595815686,0.0906376081064995,0.11152038226746928,0.08949311176011115,0.08770048626497243,0.09771451134897105,0.09892010793611236,0.10257565463887211,0.10094539704431699,0.10651197008131072,0.08764424478902211,0.09035523270919539,0.1028785361545411,0.08979147972207727,0.0952603224968048,0.09099678731716884,0.09399188054224043,0.1010349485763019,0.08574600771183374,0.10636460816880497,0.09352843321432282,0.11640721005902768,0.0988702832996386,0.10106801826258752,0.09738200613132444,0.08962649620463893,0.1073570528271912,0.09856195588318373,0.10807501764999941,0.09851783297717816,0.08681523615639589,0.09915513200931396,0.07930410793034139,0.09307381453855837,0.0809731106144115,0.08651883148235491,0.0904364538035988,0.08461385684441664,0.09036529500332399,0.10253983636175584,0.09220765118103755,0.09810007257617051,0.11158263790143712,0.09067227160507638,0.09150451660611236,0.09400253710384195,0.11698929615536874,0.10946322900332019,0.09842121852842037,0.09258833294089913,0.10167258921775095,0.099440327958003
4,0.07786354632744909,0.09336704068152801,0.07312509516261206,0.07137496286611644,0.08410755648141333,0.08556149275839929,0.07912305352373171,0.08089978524510844,0.08964389685524285,0.08750981111196758,0.08744852105712334,0.0978032398942843,0.07043174579969719,0.09136866783549011,0.08766964568775215,0.12284281286558055,0.11380676942690665,0.09391082389222305,0.09215377778404052,0.09270318950476703,0.08916191906603169,0.0836309939529905,0.10247877549324837,0.09203095497170707,0.08770731574372603,0.06305415305723952,0.07467868362601185,0.0894062043596277,0.08005520186028937,0.08766712910073547,0.1094937371967731,0.0843501915976094,0.09880069560742114,0.07761834399869588,0.08323759380344657,0.0984499171437527,0.09244176388715152,0.09666847575047602,0.08009515891939689,0.07518126209588973,0.09882475662562204,0.08704797993263143,0.0765056236755085,0.07832602624072368,0.0875333434802171,0.09818097052298995,0.09215175046611161,0.09739371006381096,0.07885651242274364,0.07461291222866409,0.09750365905203076,0.06674640318649053,0.08614627328748783,0.07629742865832925,0.08041328039906938,0.08730610633414829,0.08375590777450483,0.0905997823902677,0.0784576955328226,0.09790798070298141,0.09620966501718012,0.07430759996707292,0.08385960000492299,0.08533894752610627,0.10130117953624686,0.08854752553994186,0.09629826950199277,0.08156060359458149,0.10749233620415392,0.08932750795167069,0.08528996276523346,0.08006223666300691,0.07850174039076192,0.0791294308824397,0.08454095647335153,0.08180348650564644,0.08882916009422992,0.08833653951654993,0.07776542732181264,0.09618328046024031,0.09678216149784438,0.09335944393640422,0.085338755121969,0.09029409336671762,0.10449728722573569,0.09873807158741559,0.08210122912669363,0.0771459048699675,0.09248977155010887,0.0741012926400573,0.08118956030779471,0.09139876989073552,0.07725080417464489,0.09048727970829316,0.07971735029451814,0.09456697649759488,0.09089686474159564,0.08648514900139324,0.08928525688521813,0.0913683320704009
5,0.265616805209676,0.27943036884022854,0.26461695887950654,0.2748654403299413,0.27950065835995597,0.2716138065653907,0.2787301399339479,0.28709115262184765,0.2875229712651374,0.2844938896372331,0.28535064807300803,0.2871846466065999,0.2877340679443031,0.2721937078080807,0.26139131883049005,0.2703760938970047,0.278539915828343,0.28518473740659384,0.28493603724776095,0.271968939326805,0.28440602569721296,0.24850454915470147,0.27591729733077275,0.26383956918733986,0.26419521910659405,0.27089513899735546,0.2924067327728646,0.2757906554174064,0.27640949982606877,0.27285929431299727,0.2517380103988699,0.282947137979239,0.2892381708429137,0.27581373355387445,0.28757317753906225,0.2870694424890989,0.27724501250642186,0.2797990532116653,0.28134932213729114,0.2828651118579622,0.2699789599526038,0.2692917811546933,0.2686930052020168,0.2938661582910727,0.28213693718231325,0.29467211871057164,0.27752909761978173,0.2570487524165693,0.2885506884868194,0.2738405556574858,0.2762763429118248,0.2706613581313636,0.2678277671367186,0.29354264119714046,0.27288183723523185,0.291839880137824,0.263139150570363,0.2757805755147799,0.2946929127441015,0.2821089105004614,0.27945029066735527,0.27394283230922506,0.26345615456360016,0.27514887963781876,0.277091381288895,0.2732675262572348,0.27455954407835254,0.28401103950596657,0.2788219691787549,0.2685649840362491,0.2838802211195357,0.2773041506593489,0.29729403061623355,0.26911764790826465,0.2662561596592159,0.267612099854469,0.2747764726070732,0.26278690669437055,0.27564095312004483,0.2706832369371637,0.2880912603359509,0.2760827104028992,0.2962883071051501,0.28405125560008376,0.2782486323763189,0.2658652568563144,0.27069868711935186,0.27312244073171243,0.28837417354065875,0.28074994880259774,0.2782978844280637,0.2592092423136526,0.28387459673308524,0.2697675729141089,0.27580875022099716,0.2689132537039349,0.2802042991511778,0.27127752494258883,0.2789046774845935,0.27648541834706675
6,0.12750526776177407,0.1032184935492895,0.11731338963431036,0.12295661342269845,0.10028982152735638,0.11258785118648466,0.09706949986505346,0.1302440089507492,0.11565192972533696,0.10824521630604911,0.12435904750960483,0.12331499094555345,0.1303548690950973,0.1284928067782295,0.1310836423010358,0.11866144559425353,0.1454313437000345,0.10886208470640647,0.11687631406847604,0.11719233644837627,0.10721164126936121,0.1145555766094099,0.12590035500560587,0.11707722968966025,0.09831801888466812,0.10695421065672746,0.12914052796137615,0.13447282852488848,0.12984464349730962,0.12843041443184083,0.11074389488389114,0.1213380221771769,0.11492013787150478,0.12940895078349604,0.12881927667326576,0.1330690268873918,0.14162232381679982,0.11029643243713758,0.1221570746006848,0.11140170739645856,0.11572871934890944,0.11336847447347528,0.10559524868716189,0.1047118411272155,0.12063453207767945,0.1302269876057463,0.12178308234057143,0.1200072444597347,0.11452108477615744,0.11805691543958112,0.11411762234976609,0.119889591265163,0.10872934307085907,0.1093009994347551,0.12328395879466346,0.12559643639087176,0.12665863851860676,0.11634423247301127,0.11080273739883448,0.12650229010708744,0.11738015298411907,0.1175393976959141,0.12017339346947564,0.10808984753235806,0.11448278858231603,0.1081179507652924,0.10574036902148429,0.10992290906039803,0.12335795137342968,0.10781186305766904,0.11931530865884503,0.11949799468645197,0.11215448408499992,0.10082539274296257,0.11212896829323352,0.11710205127415514,0.12647724167102925,0.11393261773402683,0.11855609414027904,0.11320112019156854,0.12422993244594625,0.10976008178367605,0.11698448522881218,0.12757728475817937,0.11251359929735372,0.11904412386318786,0.12576866010386273,0.12417842491401337,0.11689640256605752,0.12199557397926987,0.13050648640045934,0.11369337876139148,0.12373596408309234,0.09852100751754495,0.10422611537710881,0.12371894587146834,0.1047053671668126,0.12958198362894563,0.11276631291493897,0.12375044791681
7,0.10053433412012908,0.13024363599796918,0.11319624609891435,0.11743526190373615,0.09583933861496048,0.10741929567062644,0.11675911031927502,0.12306674305812858,0.10508449920597847,0.13021402464392082,0.12203854994080948,0.14227575048137103,0.12709645079716436,0.1236756085837858,0.10842616132017381,0.11169911387488629,0.11963599200784543,0.11777727816989167,0.08017953386848528,0.10071204467815792,0.13022951839584906,0.13089276278206913,0.11138435067497131,0.124765348271325,0.11711868188398632,0.136662572579276,0.10687425674739881,0.13070794624255688,0.11191869885661337,0.09686795840302445,0.12017577022807224,0.11433953707446631,0.12687077095962462,0.11161101800833897,0.11852761513061492,0.10248860898281076,0.11695952261473178,0.12150322053394512,0.12545585536550152,0.11020938410740756,0.13499585419496937,0.11773998409282571,0.12886139186134615,0.12159745371638443,0.12391758304973975,0.1375104596974645,0.11415404001150992,0.12635042316542844,0.10964371259377564,0.1106899254233086,0.13041070400684207,0.11750085290912654,0.11290339015627554,0.11659252276104344,0.12446855341052376,0.12818489998638083,0.12101910320268452,0.14169845321437763,0.12509568756482556,0.1177146172438845,0.13621277794093647,0.12792700710289917,0.1065504146043551,0.11345363969670128,0.14442898771520646,0.11844559064067052,0.10713705602155416,0.12475479780177479,0.11042053223320336,0.15541369207013775,0.11282997752106212,0.11078157573712771,0.10234828211695714,0.11028403292296002,0.13239296197727615,0.11734084353935187,0.11739941567893956,0.13211424425277732,0.1310747978993582,0.1254073960739601,0.11643589512556761,0.13049739422994577,0.1127496368941171,0.1207883806240831,0.12745036655247607,0.12398159303693976,0.1085249585851952,0.10001821712390357,0.13778630979142725,0.1295734215696267,0.11996879678564752,0.1177795523293805,0.11597995485219263,0.1316285210064786,0.1365247252643945,0.12029220843934552,0.12188650363199288,0.10364809951195385,0.11890754865987149,0.10589171485353366
8,0.16472167332411913,0.17026638995306556,0.1628875981522695,0.16557013180172953,0.16471824134246404,0.15624719164333034,0.1560528977082871,0.15351536726105083,0.15476971259777542,0.17119580638589046,0.17217888056404598,0.1622619120848623,0.1682018265427716,0.16490653401987435,0.1427623707334516,0.16293787230567097,0.15437843977419294,0.15983352643397244,0.14844001865278597,0.17099958020137504,0.1452845050869376,0.16493697177440222,0.1534300007523398,0.16042229904672337,0.1598919202393463,0.15633574711245107,0.16089548711717244,0.16418552740112724,0.14830815793978253,0.1612970720622142,0.16584998727209024,0.15639122269669758,0.15029380738270554,0.13743215623127003,0.16894131418469033,0.1590177503430225,0.16280414407849403,0.15114365212050745,0.14693627945293233,0.14733406415572659,0.16015736319968155,0.15797263868539566,0.14936648403440778,0.17348025028727687,0.1695374332788609,0.14991095256742396,0.14716238455946298,0.16757264527550092,0.15823628379105717,0.16801111242531164,0.16564619459677818,0.16462073338657468,0.16536045717027514,0.15980460783343622,0.15945436072438748,0.16472272561670742,0.15247930571163437,0.15743968348728085,0.17479998256419466,0.15248132710683843,0.1618055472203835,0.17540183613051225,0.16518282732459488,0.16288266976428228,0.14832087112642403,0.15755685396688796,0.14616318127721653,0.15368242232666687,0.15940756464069486,0.1607818533171573,0.15682804774954312,0.16209539413574262,0.1520483345429927,0.1462653795945799,0.15762502055432612,0.15517167853425942,0.1579545276165237,0.15039924729980197,0.15937198684327988,0.1599310652858116,0.17129260774944938,0.14957531981722685,0.16105084384025958,0.16048073548633884,0.1535227956380585,0.15882502675972404,0.18252079608484803,0.16171934436055524,0.1579414699881038,0.15857362155377763,0.15852998602883336,0.15552520836091127,0.15484332945622212,0.15511392057638787,0.1600043058591518,0.15792855514333154,0.15126159718131543,0.15705093844285858,0.1532640513413893,0.1453604661551637
9,0.14189749417945025,0.14963187249692148,0.14707218501200697,0.1506527318717051,0.1353152402613864,0.14243206276287573,0.15159435327257342,0.14574605280308633,0.15317088385159544,0.15425207007134298,0.16279698873431625,0.14841651469260175,0.13962058930989643,0.14983326048502218,0.1596621874523523,0.1493469103797216,0.15838951208512017,0.14843828776312132,0.16000028296529922,0.1337462007769399,0.15031905360261746,0.1433802254298839,0.1568147994811284,0.15620531170802043,0.15214500376815238,0.15781795222640063,0.17439812581736922,0.14869553959216106,0.14924546603324057,0.1572212323570218,0.15096422367792484,0.148209340350413,0.1615692010168256,0.15305390014192832,0.1547081060881975,0.14816934421966566,0.1369477618105299,0.15475923980483602,0.1676828832205119,0.1536344583476938,0.1575027284899695,0.1555711824619821,0.15678783209416686,0.11744815976166016,0.12921495109165823,0.144563463623575,0.14296288734555884,0.13336460192585917,0.15127182737390377,0.14922168210402392,0.15127577439173398,0.15808304111153035,0.1459804306109482,0.14877018620069601,0.15036325310830007,0.15814042129660327,0.1278520341898059,0.15840737575761976,0.14280344184349134,0.14819054568892193,0.14923671600754704,0.15017548108312612,0.1427433879329852,0.15209165299102567,0.14651543355633312,0.14800384080416845,0.14754098096560714,0.15127875084930886,0.1600721613647004,0.1326614394966735,0.13815320190552696,0.13643472514195853,0.14285524207672234,0.15835586169953464,0.1441053077922876,0.14401218219416123,0.16173326256937887,0.1634542933136664,0.14246654529502104,0.16900018203422962,0.15270972892012516,0.1558158921366099,0.15095581158409963,0.1537667909706957,0.15561721146522303,0.14810182398834076,0.15932531247264353,0.1501691510050749,0.14140502263941407,0.13559155295506048,0.15623973455292794,0.159657883225051,0.1437844583885356,0.13769394616450642,0.15504316222648207,0.16620338155854064,0.1614509967027901,0.17717615756283944,0.15114786863237856,0.14244101727937242
